panel	gene_symbol	comparison	baseline_mean_diff	baseline_bh_q	n_loo_runs	sign_match_runs	sign_flip_runs	q05_retained_runs	q10_retained_runs
Oncology_II	DYNLT3	PT1-PR1	0.41869	0.17795102772492177	10	10	0	0	0
Cardiometabolic	SFTPD	PT1-PR1	0.20964	0.17798116371289754	10	10	0	0	0
Oncology	YES1	PT1-PR1	0.97803	0.18013945555887007	10	10	0	0	0
Oncology	TBC1D23	PT1-PR1	0.89968	0.1807052583607468	10	10	0	0	0
Oncology_II	EFCAB14	PT1-PR1	0.16997	0.1807052583607468	10	10	0	0	0
Cardiometabolic	CCL15	PT1-PR1	-0.19125	0.18170757096257256	10	10	0	0	0
Cardiometabolic	IRAG2	PT1-PR1	1.02428	0.18170757096257256	10	10	0	0	0
Cardiometabolic_II	CEACAM6	PT1-PR1	0.40166	0.18170757096257256	10	10	0	0	0
Cardiometabolic_II	GIP	PT1-PR1	-0.373333	0.18170757096257256	10	10	0	0	0
Cardiometabolic_II	ISM2	PT1-PR1	0.21495	0.18170757096257256	10	10	0	0	0
Inflammation_II	TSC1	PT1-PR1	0.520637	0.18170757096257256	10	10	0	0	0
Neurology_II	HHEX	PT1-PR1	0.65339	0.18170757096257256	10	10	0	0	0
Oncology	STX6	PT1-PR1	0.71021	0.18170757096257256	10	10	0	0	0
Oncology	TACC3	PT1-PR1	0.95925	0.18170757096257256	10	10	0	0	0
Oncology_II	RAB2B	PT1-PR1	0.59595	0.18170757096257256	10	10	0	0	0
Oncology_II	RNF43	PT1-PR1	0.4156	0.18170757096257256	10	10	0	0	0
Oncology_II	TRIM25	PT1-PR1	1.04641	0.18170757096257256	10	10	0	0	0
Cardiometabolic	ITGB1BP2	PT1-PR1	0.74264	0.1860244144517902	10	10	0	0	0
Cardiometabolic	SORT1	PT1-PR1	0.24534	0.1860244144517902	10	10	0	0	0
Cardiometabolic_II	HPSE	PT1-PR1	0.98044	0.1860244144517902	10	10	0	0	0
Cardiometabolic_II	IGHMBP2	PT1-PR1	0.64181	0.1860244144517902	10	10	0	0	0
Inflammation_II	FGFR4	PT1-PR1	0.20145	0.1860244144517902	10	10	0	0	0
Neurology	PTPRN2	PT1-PR1	-0.384344	0.1860244144517902	10	10	0	0	0
Oncology	CTSF	PT1-PR1	-0.23221	0.1860244144517902	10	10	0	0	0
Oncology	STX4	PT1-PR1	0.74455	0.1873223343467619	10	10	0	0	0
Cardiometabolic	BMP6	PT1-PR1	0.15423	0.1879239673091708	10	10	0	0	0
Cardiometabolic	TINAGL1	PT1-PR1	0.23137	0.1879239673091708	10	10	0	0	0
Cardiometabolic_II	GMFG	PT1-PR1	0.91927	0.1879239673091708	10	10	0	0	0
Inflammation	IL10RB	PT1-PR1	0.13165	0.1879239673091708	10	10	0	0	0
Inflammation	MGMT	PT1-PR1	1.32099	0.1879239673091708	10	10	0	0	0
Inflammation	TBC1D5	PT1-PR1	0.866063	0.1879239673091708	10	10	0	0	0
Neurology	BIN2	PT1-PR1	0.81684	0.1879239673091708	10	10	0	0	0
Neurology	SULT1A1	PT1-PR1	1.14083	0.1879239673091708	10	10	0	0	0
Neurology_II	OPHN1	PT1-PR1	0.63809	0.1879239673091708	10	10	0	0	1
Oncology	INPPL1	PT1-PR1	0.62438	0.1879239673091708	10	10	0	0	0
Oncology	LYN	PT1-PR1	0.52245	0.1879239673091708	10	10	0	0	0
Oncology_II	AP1G2	PT1-PR1	0.6889	0.1879239673091708	10	10	0	0	0
Oncology_II	PPP1CC	PT1-PR1	0.41752	0.1879239673091708	10	10	0	0	0
Oncology_II	DNAJB14	PT1-PR1	0.61036	0.19007762056294628	10	10	0	0	0
Cardiometabolic_II	TWF2	PT1-PR1	0.65131	0.190092049961791	10	10	0	0	0
Oncology_II	CD101	PT1-PR1	0.08688	0.190092049961791	10	10	0	1	1
Cardiometabolic	TNF	PT1-PR1	0.22919	0.19125399108505553	10	10	0	0	0
Cardiometabolic_II	ACADSB	PT1-PR1	0.58951	0.19125399108505553	10	10	0	0	0
Cardiometabolic_II	PMM2	PT1-PR1	0.7713	0.19125399108505553	10	10	0	0	0
Inflammation_II	CHAD	PT1-PR1	0.1242	0.1913244378412772	10	10	0	0	0
Inflammation_II	ZNF174	PT1-PR1	0.519937	0.1913244378412772	10	10	0	0	0
Inflammation	F2R	PT1-PR1	0.44348	0.1918807741957621	10	10	0	0	0
Oncology_II	SDCCAG8	PT1-PR1	0.82891	0.1933665732280522	10	10	0	0	0
Oncology	GFER	PT1-PR1	0.44726	0.1937458094646515	10	10	0	0	0
Cardiometabolic	FADD	PT1-PR1	0.49677	0.19465958039720935	10	10	0	0	0
Neurology	CHGB	PT1-PR1	-0.28943	0.19465958039720935	10	10	0	0	0
Neurology	GP6	PT1-PR1	0.5575	0.19465958039720935	10	10	0	0	0
Neurology	TDRKH	PT1-PR1	0.633967	0.19465958039720935	10	10	0	0	0
Cardiometabolic_II	EDEM2	PT1-PR1	0.47287	0.19521272280194557	10	10	0	0	0
Inflammation	EGF	PT1-PR1	0.77071	0.19557179071526837	10	10	0	0	0
Cardiometabolic	PLA2G2A	PT1-PR1	0.18871	0.19557345994543077	10	10	0	0	0
Inflammation	CD244	PT1-PR1	0.1348	0.19557345994543077	10	10	0	0	0
Inflammation	DBNL	PT1-PR1	1.10858	0.19557345994543077	10	10	0	0	0
Inflammation_II	BCL2L15	PT1-PR1	0.642513	0.19557345994543077	10	10	0	0	0
Neurology_II	SCIN	PT1-PR1	0.640375	0.19557345994543077	10	10	0	0	0
Oncology	DAB2	PT1-PR1	0.7625	0.19557345994543077	10	10	0	0	0
Oncology_II	CDC42BPB	PT1-PR1	0.87276	0.19557345994543077	10	10	0	0	0
Inflammation	PLA2G4A	PT1-PR1	0.46618	0.1969277351035456	10	10	0	0	0
Inflammation	STX8	PT1-PR1	0.8412	0.1969277351035456	10	10	0	0	0
Oncology	FLI1	PT1-PR1	0.476	0.1969277351035456	10	10	0	0	0
Inflammation	PTX3	PT1-PR1	0.22985	0.19946561812565075	10	10	0	0	0
Oncology	TJAP1	PT1-PR1	0.75863	0.19946561812565075	10	10	0	0	0
Oncology_II	EPN1	PT1-PR1	0.606937	0.19946561812565075	10	10	0	0	0
Inflammation	LAT	PT1-PR1	0.81511	0.20085065118444873	10	10	0	0	0
Inflammation_II	EP300	PT1-PR1	0.38925	0.20141570570411466	10	10	0	0	0
Cardiometabolic	CORO1A	PT1-PR1	0.85351	0.20208599072969813	10	10	0	0	0
Neurology	CXCL11	PT1-PR1	0.23473	0.20208599072969813	10	10	0	0	0
Cardiometabolic	CDH2	PT1-PR1	0.30648	0.20232110775686962	10	10	0	0	0
Oncology	CAPG	PT1-PR1	-0.18003	0.20232110775686962	10	10	0	0	0
Cardiometabolic	MEP1B	PT1-PR1	0.05988	0.20240610399962683	10	10	0	0	0
Cardiometabolic	SPON2	PT1-PR1	0.21269	0.20240610399962683	10	10	0	0	0
Cardiometabolic_II	RAB27B	PT1-PR1	1.10704	0.20240610399962683	10	10	0	0	0
Inflammation	MANF	PT1-PR1	1.31913	0.20240610399962683	10	10	0	0	0
Inflammation	PTPN6	PT1-PR1	0.86253	0.20240610399962683	10	10	0	0	0
Inflammation	SIRPB1	PT1-PR1	0.13204	0.20240610399962683	10	10	0	0	0
Inflammation_II	CSH1	PT1-PR1	-0.36799	0.20240610399962683	10	10	0	0	0
Neurology	CRIP2	PT1-PR1	-0.243689	0.20240610399962683	10	10	0	0	0
Neurology	HNMT	PT1-PR1	-0.193189	0.20240610399962683	10	10	0	0	0
Neurology	NRP2	PT1-PR1	0.19145	0.20240610399962683	10	10	0	0	0
Neurology_II	PALM2	PT1-PR1	0.21902	0.20240610399962683	10	10	0	0	0
Oncology	NELL1	PT1-PR1	0.17079	0.20240610399962683	10	10	0	0	0
Oncology_II	IL2RG	PT1-PR1	0.4159	0.20240610399962683	10	10	0	0	0
Oncology_II	TRDMT1	PT1-PR1	0.4968	0.20240610399962683	10	10	0	0	0
Cardiometabolic	COL18A1	PT1-PR1	0.11349	0.20252457753886394	10	10	0	0	0
Cardiometabolic	ICAM1	PT1-PR1	0.13765	0.20252457753886394	10	10	0	0	0
Inflammation	DNAJA2	PT1-PR1	0.78891	0.20252457753886394	10	10	0	0	0
Inflammation	MAP2K6	PT1-PR1	1.23327	0.20252457753886394	10	10	0	0	0
Inflammation	NT5C3A	PT1-PR1	0.9801	0.20252457753886394	10	10	0	0	0
Inflammation	SCGB1A1	PT1-PR1	0.11119	0.20252457753886394	10	10	0	0	0
Neurology_II	CAMSAP1	PT1-PR1	0.91874	0.20252457753886394	10	10	0	0	0
Neurology_II	MINK1	PT1-PR1	0.98063	0.20252457753886394	10	10	0	0	0
Oncology	FMR1	PT1-PR1	0.35629	0.20252457753886394	10	10	0	0	0
Oncology	MAP3K5	PT1-PR1	1.06179	0.20252457753886394	10	10	0	0	0
Cardiometabolic	NTRK2	PT1-PR1	0.31271	0.2044984311175195	10	10	0	0	0
Inflammation	ENAH	PT1-PR1	-0.69872	0.2044984311175195	10	10	0	0	0
Inflammation_II	APOA2	PT1-PR1	-0.63258	0.2044984311175195	10	10	0	0	0
Neurology_II	ART5	PT1-PR1	0.379587	0.2044984311175195	10	10	0	0	1
Neurology_II	CUZD1	PT1-PR1	-0.327044	0.2044984311175195	10	10	0	0	0
Neurology_II	PCBP2	PT1-PR1	0.45018	0.2044984311175195	10	10	0	0	0
Oncology	CALB1	PT1-PR1	-0.19038	0.2044984311175195	10	10	0	0	0
Oncology	MAVS	PT1-PR1	0.92848	0.2044984311175195	10	10	0	0	0
Cardiometabolic	ACY1	PT1-PR1	0.21714	0.20591960527563014	10	10	0	0	0
Neurology	PLA2G7	PT1-PR1	0.08667	0.20591960527563014	10	10	0	0	0
Oncology_II	ENOPH1	PT1-PR1	0.24067	0.20591960527563014	10	10	0	0	0
Cardiometabolic	CHL1	PT1-PR1	0.11343	0.20601977792686288	10	10	0	0	0
Oncology	MIA	PT1-PR1	0.14222	0.20724242143994087	10	10	0	0	0
Cardiometabolic_II	PDZD2	PT1-PR1	0.63502	0.20786128426204795	10	10	0	0	0
Neurology	PMVK	PT1-PR1	1.08177	0.20786128426204795	10	10	0	0	0
Oncology	SCAMP3	PT1-PR1	0.82168	0.20786128426204795	10	10	0	0	0
Oncology_II	ENDOU	PT1-PR1	0.27581	0.21065117954716261	10	10	0	0	0
Cardiometabolic	UMOD	PT1-PR1	0.094	0.21109384186801675	10	10	0	0	0
Cardiometabolic	IL6ST	PT1-PR1	0.20162	0.2130743348315494	10	10	0	0	0
Inflammation_II	CSF3R	PT1-PR1	0.328687	0.21389133779899092	10	10	0	0	0
Neurology_II	TEX101	PT1-PR1	0.450878	0.21389133779899092	10	10	0	0	0
Inflammation	CRKL	PT1-PR1	1.10695	0.21462401213258436	10	10	0	0	0
Cardiometabolic	LACTB2	PT1-PR1	0.5114	0.21482755378190807	10	10	0	0	0
Cardiometabolic_II	GP1BB	PT1-PR1	0.47578	0.21482755378190807	10	10	0	0	0
Cardiometabolic_II	PKD2	PT1-PR1	0.53191	0.21482755378190807	10	10	0	0	1
Cardiometabolic_II	TMED10	PT1-PR1	-0.39184	0.21482755378190807	10	10	0	0	0
Inflammation	ISM1	PT1-PR1	-0.202875	0.21482755378190807	10	10	0	0	0
Inflammation	PSIP1	PT1-PR1	0.312425	0.21482755378190807	10	10	0	0	0
Inflammation_II	EVI5	PT1-PR1	0.696287	0.21482755378190807	10	10	0	0	0
Neurology	DSG2	PT1-PR1	0.08373	0.21482755378190807	10	10	0	0	0
Neurology	PLAU	PT1-PR1	0.1223	0.21482755378190807	10	10	0	0	0
Neurology_II	CDH23	PT1-PR1	0.14779	0.21482755378190807	10	10	0	0	0
Neurology_II	LELP1	PT1-PR1	0.529388	0.21482755378190807	10	10	0	0	0
Oncology	ABL1	PT1-PR1	0.59978	0.21482755378190807	10	10	0	0	0
Oncology_II	AP3B1	PT1-PR1	0.99273	0.21482755378190807	10	10	0	0	0
Oncology_II	TARS1	PT1-PR1	0.39089	0.21482755378190807	10	10	0	0	0
Cardiometabolic	BAG6	PT1-PR1	0.36472	0.21537709065064028	10	10	0	0	0
Cardiometabolic	FABP2	PT1-PR1	0.30865	0.21537709065064028	10	10	0	0	0
Inflammation	CD48	PT1-PR1	0.10317	0.21537709065064028	10	10	0	0	0
Inflammation	VEGFA	PT1-PR1	0.18487	0.21537709065064028	10	10	0	0	0
Neurology_II	HDGFL2	PT1-PR1	0.45937	0.21537709065064028	10	10	0	0	0
Oncology	AIFM1	PT1-PR1	0.72529	0.21537709065064028	10	10	0	0	0
Cardiometabolic_II	RAB33A	PT1-PR1	0.57698	0.21706690505232618	10	10	0	0	0
Inflammation_II	ERMAP	PT1-PR1	0.20375	0.21706690505232618	10	10	0	0	0
Neurology	F11R	PT1-PR1	0.43974	0.21706690505232618	10	10	0	0	0
Oncology	GALNT7	PT1-PR1	-0.09859	0.21706690505232618	10	10	0	0	0
Oncology	OPTC	PT1-PR1	-0.26212	0.21706690505232618	10	10	0	0	0
Oncology_II	MTIF3	PT1-PR1	0.62472	0.21706690505232618	10	10	0	0	0
Cardiometabolic	TYMP	PT1-PR1	0.42309	0.21800963362928164	10	10	0	0	0
Cardiometabolic_II	ITGBL1	PT1-PR1	0.3778	0.21800963362928164	10	10	0	0	0
Cardiometabolic_II	RAB11FIP3	PT1-PR1	1.02515	0.21800963362928164	10	10	0	0	0
Cardiometabolic_II	RILPL2	PT1-PR1	0.87813	0.21800963362928164	10	10	0	0	0
Inflammation	ARHGEF12	PT1-PR1	0.902737	0.21800963362928164	10	10	0	0	0
Inflammation	EDAR	PT1-PR1	0.570238	0.21800963362928164	10	10	0	0	0
Inflammation	HPCAL1	PT1-PR1	0.54898	0.21800963362928164	10	10	0	0	0
Inflammation_II	IL31	PT1-PR1	0.505912	0.21800963362928164	10	10	0	0	0
Inflammation_II	VAMP8	PT1-PR1	0.908075	0.21800963362928164	10	10	0	0	0
Neurology	CD63	PT1-PR1	0.4229	0.21800963362928164	10	10	0	0	0
Neurology	RHOC	PT1-PR1	1.03117	0.21800963362928164	10	10	0	0	0
Neurology_II	CRYBB2	PT1-PR1	0.15319	0.21800963362928164	10	10	0	0	1
Oncology	FOLR3	PT1-PR1	0.14941	0.21800963362928164	10	10	0	0	0
Oncology	HTRA2	PT1-PR1	0.39212	0.21800963362928164	10	10	0	0	0
Oncology	VPS53	PT1-PR1	0.56133	0.21800963362928164	10	10	0	0	0
Oncology_II	ARAF	PT1-PR1	0.4586	0.21800963362928164	10	10	0	0	0
Neurology_II	GCC1	PT1-PR1	0.86808	0.2182963411986425	10	10	0	0	0
Cardiometabolic	LEPR	PT1-PR1	0.2868	0.21920327173696064	10	10	0	0	0
Neurology_II	TNIP1	PT1-PR1	0.79123	0.21968853206968075	10	10	0	0	0
Oncology	LGALS7_LGALS7B	PT1-PR1	0.24254	0.21968853206968075	10	10	0	0	0
Inflammation	CCL24	PT1-PR1	0.1781	0.22032513802130105	10	10	0	0	1
Oncology	ERP44	PT1-PR1	0.2116	0.22032513802130105	10	10	0	0	1
Cardiometabolic	CCL5	PT1-PR1	0.61971	0.22191281459923173	10	10	0	0	0
Inflammation	CD40LG	PT1-PR1	0.63658	0.22191281459923173	10	10	0	0	0
Inflammation	EIF4G1	PT1-PR1	1.00221	0.22191281459923173	10	10	0	0	0
Oncology_II	CEACAM19	PT1-PR1	0.52098	0.22191281459923173	10	10	0	0	1
Oncology_II	MORN4	PT1-PR1	0.40746	0.22191281459923173	10	10	0	0	0
Oncology_II	KAZN	PT1-PR1	0.70486	0.22212152319335446	10	10	0	0	0
Neurology	CLPP	PT1-PR1	0.525233	0.22247970818960902	10	10	0	0	0
Inflammation	ERBB3	PT1-PR1	0.12367	0.22423198787697643	10	10	0	0	0
Cardiometabolic	PRKAR1A	PT1-PR1	0.70398	0.22434922053807593	10	10	0	0	0
Cardiometabolic	SEMA3F	PT1-PR1	0.15581	0.22434922053807593	10	10	0	0	0
Cardiometabolic_II	EHBP1	PT1-PR1	0.78413	0.22434922053807593	10	10	0	0	0
Inflammation	CHRDL1	PT1-PR1	0.16834	0.22434922053807593	10	10	0	0	0
Inflammation	DNER	PT1-PR1	0.14047	0.22434922053807593	10	10	0	0	0
Inflammation	IL12B	PT1-PR1	0.08787	0.22434922053807593	10	10	0	0	0
Neurology_II	RNASEH2A	PT1-PR1	0.23383	0.22434922053807593	10	10	0	0	0
Oncology	CA12	PT1-PR1	-0.15656	0.22434922053807593	10	10	0	0	0
Oncology	FGFBP1	PT1-PR1	0.15031	0.22434922053807593	10	10	0	0	0
Oncology_II	TMED8	PT1-PR1	0.67111	0.22434922053807593	10	10	0	0	0
Oncology_II	VSIG2	PT1-PR1	0.21776	0.22434922053807593	10	10	0	0	0
Oncology	MOG	PT1-PR1	-0.28724	0.22490362064141323	10	10	0	0	0
Inflammation_II	ADAMTS1	PT1-PR1	0.558812	0.22492231806111831	10	10	0	0	0
Oncology_II	ARHGAP30	PT1-PR1	-0.2785	0.22492231806111831	10	10	0	0	0
Inflammation	NCK2	PT1-PR1	0.37248	0.22551429244478366	10	10	0	0	1
Inflammation	SPINT2	PT1-PR1	0.1834	0.22551429244478366	10	10	0	0	1
Inflammation_II	STX7	PT1-PR1	0.724025	0.22551429244478366	10	10	0	0	0
Oncology_II	GRSF1	PT1-PR1	0.2908	0.22551429244478366	10	10	0	0	0
Inflammation	NCR1	PT1-PR1	-0.189225	0.22664692310237858	10	10	0	0	0
Cardiometabolic	CLUL1	PT1-PR1	0.16275	0.22853483887907858	10	10	0	0	0
Neurology_II	CABP2	PT1-PR1	0.886022	0.22932361634189852	10	10	0	0	0
Cardiometabolic	NPDC1	PT1-PR1	0.28502	0.23003171250758833	10	10	0	0	0
Cardiometabolic	SELP	PT1-PR1	0.23116	0.23195863423496899	10	10	0	0	0
Inflammation_II	SFRP4	PT1-PR1	-0.162625	0.23195863423496899	10	10	0	0	0
Inflammation_II	VTI1A	PT1-PR1	0.396	0.23195863423496899	10	10	0	0	0
Inflammation	NME3	PT1-PR1	0.10191	0.2319707558413246	10	10	0	0	1
Neurology_II	AP3S2	PT1-PR1	0.2876	0.2319707558413246	10	10	0	0	0
Oncology	VEGFC	PT1-PR1	0.28522	0.2319707558413246	10	10	0	0	0
Oncology_II	SCRIB	PT1-PR1	0.45596	0.2319707558413246	10	10	0	0	0
Cardiometabolic	NRCAM	PT1-PR1	0.27889	0.23355976789259006	10	10	0	0	0
Oncology_II	VPS28	PT1-PR1	0.49105	0.23355976789259006	10	10	0	0	0
Inflammation	CCL23	PT1-PR1	0.17117	0.23362760166379726	10	10	0	1	1
Inflammation	CSF1	PT1-PR1	0.11328	0.23362760166379726	10	10	0	0	0
Inflammation	NUDC	PT1-PR1	0.5024	0.23362760166379726	10	10	0	0	0
Inflammation_II	MRC1	PT1-PR1	0.24164	0.23362760166379726	10	10	0	0	0
Neurology	HARS1	PT1-PR1	0.67362	0.23362760166379726	10	10	0	0	0
Neurology	SERPINB1	PT1-PR1	0.56378	0.23362760166379726	10	10	0	0	0
Oncology_II	NACC1	PT1-PR1	0.3019	0.23362760166379726	10	10	0	0	0
Oncology_II	UFD1	PT1-PR1	0.59431	0.23362760166379726	10	10	0	0	0
Oncology_II	ATG16L1	PT1-PR1	0.56477	0.23368842595581843	10	10	0	0	0
Oncology_II	NUDT16	PT1-PR1	0.54005	0.2337783341931036	10	10	0	0	0
Cardiometabolic_II	MYDGF	PT1-PR1	0.74916	0.23409147662705274	10	10	0	0	0
Oncology_II	TNFAIP2	PT1-PR1	0.33548	0.23532773352499034	10	10	0	0	0
Neurology	FKBP5	PT1-PR1	0.821933	0.2382277323123695	10	10	0	0	0
Cardiometabolic	IGSF8	PT1-PR1	0.1875	0.2403130125506639	10	10	0	0	0
Oncology	DPP6	PT1-PR1	-0.28814	0.2403130125506639	10	10	0	0	0
Oncology_II	CASP4	PT1-PR1	0.542225	0.2403130125506639	10	10	0	0	0
Cardiometabolic	CELA3A	PT1-PR1	-0.15525	0.24063280371349857	10	10	0	0	0
Cardiometabolic	CES1	PT1-PR1	0.12682	0.24063280371349857	10	10	0	0	0
Cardiometabolic_II	ARL13B	PT1-PR1	0.48468	0.24063280371349857	10	10	0	0	0
Cardiometabolic_II	CRYBB1	PT1-PR1	0.59975	0.24063280371349857	10	10	0	0	0
Inflammation	GAL	PT1-PR1	0.17625	0.24063280371349857	10	10	0	0	0
Inflammation_II	CLEC12A	PT1-PR1	0.263925	0.24063280371349857	10	10	0	0	0
Neurology_II	SLA2	PT1-PR1	0.54191	0.24063280371349857	10	10	0	0	0
Oncology_II	ACOT13	PT1-PR1	0.61664	0.24063280371349857	10	10	0	0	0
Oncology_II	MAPKAPK2	PT1-PR1	0.536737	0.24063280371349857	10	10	0	0	0
Cardiometabolic_II	TIMM10	PT1-PR1	0.2713	0.2406568752117279	10	10	0	0	0
Cardiometabolic	CCN3	PT1-PR1	-0.0999	0.2417561543995084	10	10	0	0	0
Cardiometabolic_II	DMP1	PT1-PR1	0.117167	0.2417561543995084	10	10	0	0	0
Inflammation	FKBP1B	PT1-PR1	0.14781	0.2417561543995084	10	10	0	0	0
Oncology	IL12A_IL12B	PT1-PR1	0.21145	0.24303989342050378	10	10	0	0	0
Inflammation	TRIM5	PT1-PR1	0.5964	0.24344501253085232	10	10	0	0	0
Cardiometabolic_II	FAM172A	PT1-PR1	0.429711	0.24454706870110526	10	10	0	0	0
Inflammation	MMP10	PT1-PR1	0.13974	0.24454706870110526	10	10	0	0	0
Inflammation_II	F12	PT1-PR1	0.25696	0.24454706870110526	10	10	0	0	0
Neurology	LBR	PT1-PR1	0.49091	0.2446378263645688	10	10	0	0	0
Cardiometabolic	APOM	PT1-PR1	0.13984	0.24506165518077414	10	10	0	0	0
Cardiometabolic_II	EEF1D	PT1-PR1	0.97719	0.24506165518077414	10	10	0	0	0
Cardiometabolic_II	EHD3	PT1-PR1	0.639244	0.24506165518077414	10	10	0	0	0
Cardiometabolic_II	EIF2AK3	PT1-PR1	0.6363	0.24506165518077414	10	10	0	0	0
Cardiometabolic_II	FCAMR	PT1-PR1	0.26735	0.24506165518077414	10	10	0	0	0
Inflammation	PGF	PT1-PR1	0.11765	0.24506165518077414	10	10	0	0	0
Inflammation_II	NEXN	PT1-PR1	0.73308	0.24506165518077414	10	10	0	0	0
Neurology	LRPAP1	PT1-PR1	0.12481	0.24506165518077414	10	10	0	0	0
Cardiometabolic_II	CEP170	PT1-PR1	0.697067	0.24521218464555958	10	10	0	0	0
Neurology_II	PPP1R14A	PT1-PR1	0.52565	0.24522842423044952	10	10	0	0	0
Oncology_II	PPIE	PT1-PR1	0.313663	0.24588302982940882	10	10	0	0	0
Neurology	MITD1	PT1-PR1	0.778989	0.2463822759668883	10	10	0	0	0
Cardiometabolic_II	CHMP6	PT1-PR1	0.43773	0.24646429766171302	10	10	0	0	0
Cardiometabolic_II	KRT6C	PT1-PR1	0.56405	0.24663336281814996	10	10	0	0	0
Inflammation_II	GIT1	PT1-PR1	0.87355	0.24663336281814996	10	10	0	0	0
Inflammation_II	TNFRSF17	PT1-PR1	0.145762	0.24663336281814996	10	10	0	0	0
Neurology_II	HTR1A	PT1-PR1	0.481287	0.24663336281814996	10	10	0	0	0
Oncology	DSG3	PT1-PR1	-0.15207	0.24663336281814996	10	10	0	0	0
Cardiometabolic	F9	PT1-PR1	0.10488	0.24669092772415877	10	10	0	0	0
Cardiometabolic_II	FAM20A	PT1-PR1	0.2621	0.24669092772415877	10	10	0	0	0
Inflammation	DECR1	PT1-PR1	0.855075	0.24669092772415877	10	10	0	0	0
Inflammation_II	SCRIB	PT1-PR1	0.825763	0.24669092772415877	10	10	0	0	0
Neurology_II	LEO1	PT1-PR1	0.34427	0.24669092772415877	10	10	0	0	0
Oncology_II	MINDY1	PT1-PR1	0.9121	0.24669092772415877	10	10	0	0	0
Cardiometabolic	CASP3	PT1-PR1	0.69725	0.24685823074111	10	10	0	0	0
Cardiometabolic	PAG1	PT1-PR1	0.28463	0.24685823074111	10	10	0	0	0
Cardiometabolic_II	KIF1C	PT1-PR1	0.25082	0.24685823074111	10	10	0	0	0
Neurology	IL6	PT1-PR1	0.489033	0.24685823074111	10	10	0	0	0
Cardiometabolic_II	NPC2	PT1-PR1	0.33773	0.24713119009512272	10	10	0	0	0
Cardiometabolic_II	NAGK	PT1-PR1	0.252256	0.2472453453292038	10	10	0	0	0
Cardiometabolic_II	SCRIB	PT1-PR1	0.3752	0.2472453453292038	10	10	0	0	0
Inflammation_II	CD36	PT1-PR1	0.39405	0.2472453453292038	10	10	0	0	0
Neurology	WFIKKN1	PT1-PR1	0.116489	0.2472453453292038	10	10	0	0	0
Neurology_II	CACNB3	PT1-PR1	0.71821	0.2472453453292038	10	10	0	0	0
Oncology_II	EIF2AK2	PT1-PR1	0.79055	0.2472453453292038	10	10	0	0	0
Inflammation	NTF3	PT1-PR1	0.123512	0.24766451270971584	10	10	0	0	0
Inflammation_II	AKR7L	PT1-PR1	-0.536725	0.24766451270971584	10	10	0	0	0
Oncology	TRIAP1	PT1-PR1	0.41454	0.24766451270971584	10	10	0	0	0
Oncology_II	IST1	PT1-PR1	0.83054	0.24766451270971584	10	10	0	0	0
Cardiometabolic	ADAMTS16	PT1-PR1	-0.11829	0.24788089811044606	10	10	0	0	0
Cardiometabolic	CDH6	PT1-PR1	0.15083	0.24788089811044606	10	10	0	0	0
Cardiometabolic	GYS1	PT1-PR1	0.46696	0.24788089811044606	10	10	0	0	0
Inflammation	GOPC	PT1-PR1	0.5147	0.24788089811044606	10	10	0	0	0
Inflammation	PSPN	PT1-PR1	0.159325	0.24788089811044606	10	10	0	0	0
Inflammation_II	C7	PT1-PR1	0.1951	0.24788089811044606	10	10	0	0	0
Inflammation_II	GP5	PT1-PR1	0.51325	0.24788089811044606	10	10	0	0	0
Neurology	BLVRB	PT1-PR1	-0.53075	0.24788089811044606	10	10	0	0	0
Neurology	EFNA1	PT1-PR1	0.20829	0.24788089811044606	10	10	0	0	0
Neurology	TARBP2	PT1-PR1	0.961611	0.24788089811044606	10	10	0	0	0
Neurology_II	ARHGEF1	PT1-PR1	0.52673	0.24788089811044606	10	10	0	0	0
Neurology_II	CLSTN3	PT1-PR1	0.18941	0.24788089811044606	10	10	0	0	0
Neurology_II	EIF4G3	PT1-PR1	0.74995	0.24788089811044606	10	10	0	0	0
Neurology_II	PLCB2	PT1-PR1	0.85788	0.24788089811044606	10	10	0	0	0
Oncology	CD38	PT1-PR1	0.11424	0.24788089811044606	10	10	0	0	0
Oncology	CRACR2A	PT1-PR1	0.80723	0.24788089811044606	10	10	0	0	0
Oncology	FEN1	PT1-PR1	0.23896	0.24788089811044606	10	10	0	0	0
Oncology	VMO1	PT1-PR1	0.57386	0.24788089811044606	10	10	0	0	0
Oncology_II	BRAP	PT1-PR1	0.62601	0.24788089811044606	10	10	0	0	0
Oncology_II	TADA3	PT1-PR1	0.36507	0.24788089811044606	10	10	0	0	0
Neurology_II	PTPRR	PT1-PR1	-0.2824	0.24819267120610364	10	10	0	0	0
Oncology	RP2	PT1-PR1	0.31976	0.24894686466191532	10	10	0	0	0
Cardiometabolic_II	LRRC59	PT1-PR1	0.53766	0.2512398195379668	10	10	0	0	0
Inflammation	PPP1R9B	PT1-PR1	0.57016	0.2512398195379668	10	10	0	0	0
Oncology_II	CHCHD6	PT1-PR1	0.1903	0.2512398195379668	10	10	0	0	0
Inflammation_II	MOCS2	PT1-PR1	0.335962	0.25189793047153464	10	10	0	0	0
Cardiometabolic	COL4A1	PT1-PR1	0.14754	0.2524872122798024	10	10	0	0	0
Oncology_II	CEACAM18	PT1-PR1	0.417712	0.2524872122798024	10	10	0	0	0
