pathway	collection	hits	set_size_universe	set_size_raw	foreground_size	universe_size	pvalue	fdr	hit_genes
GOBP_REGULATION_OF_NEUTROPHIL_CHEMOTAXIS	go_bp	0	15	34	100	2920	1.000000e+00	1.000000e+00	
GOBP_REGULATION_OF_NEUTROPHIL_DEGRANULATION	go_bp	0	4	8	100	2920	1.000000e+00	1.000000e+00	
GOBP_REGULATION_OF_NEUTROPHIL_MIGRATION	go_bp	0	23	46	100	2920	1.000000e+00	1.000000e+00	
GOBP_REGULATION_OF_NITRIC_OXIDE_MEDIATED_SIGNAL_TRANSDUCTION	go_bp	0	4	9	100	2920	1.000000e+00	1.000000e+00	
GOBP_REGULATION_OF_NITRIC_OXIDE_SYNTHASE_ACTIVITY	go_bp	0	8	25	100	2920	1.000000e+00	1.000000e+00	
GOBP_REGULATION_OF_NK_T_CELL_ACTIVATION	go_bp	0	3	11	100	2920	1.000000e+00	1.000000e+00	
GOBP_REGULATION_OF_NODAL_SIGNALING_PATHWAY	go_bp	0	3	7	100	2920	1.000000e+00	1.000000e+00	
GOBP_REGULATION_OF_NON_MOTILE_CILIUM_ASSEMBLY	go_bp	0	3	11	100	2920	1.000000e+00	1.000000e+00	
GOBP_REGULATION_OF_NUCLEOTIDE_BIOSYNTHETIC_PROCESS	go_bp	0	8	29	100	2920	1.000000e+00	1.000000e+00	
GOBP_REGULATION_OF_NUCLEOTIDE_EXCISION_REPAIR	go_bp	0	3	28	100	2920	1.000000e+00	1.000000e+00	
GOBP_REGULATION_OF_ODONTOBLAST_DIFFERENTIATION	go_bp	0	3	10	100	2920	1.000000e+00	1.000000e+00	
GOBP_REGULATION_OF_ODONTOGENESIS	go_bp	0	8	19	100	2920	1.000000e+00	1.000000e+00	
GOBP_REGULATION_OF_ODONTOGENESIS_OF_DENTIN_CONTAINING_TOOTH	go_bp	0	4	12	100	2920	1.000000e+00	1.000000e+00	
GOBP_REGULATION_OF_OLIGODENDROCYTE_DIFFERENTIATION	go_bp	0	13	46	100	2920	1.000000e+00	1.000000e+00	
GOBP_REGULATION_OF_OPSONIZATION	go_bp	0	5	11	100	2920	1.000000e+00	1.000000e+00	
GOBP_REGULATION_OF_ORGANELLE_TRANSPORT_ALONG_MICROTUBULE	go_bp	0	4	10	100	2920	1.000000e+00	1.000000e+00	
GOBP_REGULATION_OF_ORGAN_GROWTH	go_bp	0	23	102	100	2920	1.000000e+00	1.000000e+00	
GOBP_REGULATION_OF_OSTEOCLAST_DEVELOPMENT	go_bp	0	4	11	100	2920	1.000000e+00	1.000000e+00	
GOBP_REGULATION_OF_OXIDATIVE_PHOSPHORYLATION	go_bp	0	3	24	100	2920	1.000000e+00	1.000000e+00	
GOBP_REGULATION_OF_OXIDATIVE_STRESS_INDUCED_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY	go_bp	0	13	47	100	2920	1.000000e+00	1.000000e+00	
GOBP_REGULATION_OF_P38MAPK_CASCADE	go_bp	0	12	47	100	2920	1.000000e+00	1.000000e+00	
GOBP_REGULATION_OF_PEPTIDYL_CYSTEINE_S_NITROSYLATION	go_bp	0	4	11	100	2920	1.000000e+00	1.000000e+00	
GOBP_REGULATION_OF_PERK_MEDIATED_UNFOLDED_PROTEIN_RESPONSE	go_bp	0	3	12	100	2920	1.000000e+00	1.000000e+00	
GOBP_REGULATION_OF_PEROXISOME_PROLIFERATOR_ACTIVATED_RECEPTOR_SIGNALING_PATHWAY	go_bp	0	3	15	100	2920	1.000000e+00	1.000000e+00	
GOBP_REGULATION_OF_PH	go_bp	0	18	104	100	2920	1.000000e+00	1.000000e+00	
GOBP_REGULATION_OF_PHOSPHATE_TRANSPORT	go_bp	0	4	7	100	2920	1.000000e+00	1.000000e+00	
GOBP_REGULATION_OF_PHOSPHATIDYLCHOLINE_METABOLIC_PROCESS	go_bp	0	4	10	100	2920	1.000000e+00	1.000000e+00	
GOBP_REGULATION_OF_PHOSPHOLIPASE_A2_ACTIVITY	go_bp	0	3	9	100	2920	1.000000e+00	1.000000e+00	
GOBP_REGULATION_OF_PHOSPHOLIPASE_C_ACTIVATING_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY	go_bp	0	3	6	100	2920	1.000000e+00	1.000000e+00	
GOBP_REGULATION_OF_PHOSPHOLIPID_BIOSYNTHETIC_PROCESS	go_bp	0	5	16	100	2920	1.000000e+00	1.000000e+00	
GOBP_REGULATION_OF_PHOSPHOLIPID_CATABOLIC_PROCESS	go_bp	0	4	7	100	2920	1.000000e+00	1.000000e+00	
GOBP_REGULATION_OF_PHOSPHOLIPID_METABOLIC_PROCESS	go_bp	0	9	34	100	2920	1.000000e+00	1.000000e+00	
GOBP_REGULATION_OF_PIGMENTATION	go_bp	0	4	17	100	2920	1.000000e+00	1.000000e+00	
GOBP_REGULATION_OF_PINOCYTOSIS	go_bp	0	4	12	100	2920	1.000000e+00	1.000000e+00	
GOBP_REGULATION_OF_PLASMA_CELL_DIFFERENTIATION	go_bp	0	3	6	100	2920	1.000000e+00	1.000000e+00	
GOBP_REGULATION_OF_PLASMINOGEN_ACTIVATION	go_bp	0	13	18	100	2920	1.000000e+00	1.000000e+00	
GOBP_REGULATION_OF_PLATELET_AGGREGATION	go_bp	0	12	29	100	2920	1.000000e+00	1.000000e+00	
GOBP_REGULATION_OF_POLYSACCHARIDE_BIOSYNTHETIC_PROCESS	go_bp	0	9	38	100	2920	1.000000e+00	1.000000e+00	
GOBP_REGULATION_OF_POLYSACCHARIDE_METABOLIC_PROCESS	go_bp	0	11	46	100	2920	1.000000e+00	1.000000e+00	
GOBP_REGULATION_OF_POSITIVE_CHEMOTAXIS	go_bp	0	20	26	100	2920	1.000000e+00	1.000000e+00	
GOBP_REGULATION_OF_POSTSYNAPSE_ORGANIZATION	go_bp	0	23	107	100	2920	1.000000e+00	1.000000e+00	
GOBP_REGULATION_OF_POSTSYNAPTIC_DENSITY_ASSEMBLY	go_bp	0	3	13	100	2920	1.000000e+00	1.000000e+00	
GOBP_REGULATION_OF_POSTSYNAPTIC_DENSITY_ORGANIZATION	go_bp	0	5	17	100	2920	1.000000e+00	1.000000e+00	
GOBP_REGULATION_OF_POSTSYNAPTIC_SPECIALIZATION_ASSEMBLY	go_bp	0	4	16	100	2920	1.000000e+00	1.000000e+00	
GOBP_REGULATION_OF_POTASSIUM_ION_IMPORT	go_bp	0	3	5	100	2920	1.000000e+00	1.000000e+00	
GOBP_REGULATION_OF_POTASSIUM_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	go_bp	0	13	54	100	2920	1.000000e+00	1.000000e+00	
GOBP_REGULATION_OF_POTASSIUM_ION_TRANSPORT	go_bp	0	24	100	100	2920	1.000000e+00	1.000000e+00	
GOBP_REGULATION_OF_PRESYNAPSE_ORGANIZATION	go_bp	0	13	35	100	2920	1.000000e+00	1.000000e+00	
GOBP_REGULATION_OF_PRESYNAPTIC_CYTOSOLIC_CALCIUM_ION_CONCENTRATION	go_bp	0	5	15	100	2920	1.000000e+00	1.000000e+00	
GOBP_REGULATION_OF_PRIMARY_MIRNA_PROCESSING	go_bp	0	3	6	100	2920	1.000000e+00	1.000000e+00	
GOBP_REGULATION_OF_PROGRAMMED_NECROTIC_CELL_DEATH	go_bp	0	10	41	100	2920	1.000000e+00	1.000000e+00	
GOBP_REGULATION_OF_PROTEIN_AUTOPHOSPHORYLATION	go_bp	0	10	37	100	2920	1.000000e+00	1.000000e+00	
GOBP_REGULATION_OF_PROTEIN_CONTAINING_COMPLEX_DISASSEMBLY	go_bp	0	19	124	100	2920	1.000000e+00	1.000000e+00	
GOBP_REGULATION_OF_PROTEIN_DEPOLYMERIZATION	go_bp	0	14	87	100	2920	1.000000e+00	1.000000e+00	
GOBP_REGULATION_OF_PROTEIN_DEUBIQUITINATION	go_bp	0	5	10	100	2920	1.000000e+00	1.000000e+00	
GOBP_REGULATION_OF_PROTEIN_EXIT_FROM_ENDOPLASMIC_RETICULUM	go_bp	0	4	26	100	2920	1.000000e+00	1.000000e+00	
GOBP_REGULATION_OF_PROTEIN_EXPORT_FROM_NUCLEUS	go_bp	0	8	35	100	2920	1.000000e+00	1.000000e+00	
GOBP_REGULATION_OF_PROTEIN_FOLDING	go_bp	0	3	9	100	2920	1.000000e+00	1.000000e+00	
GOBP_REGULATION_OF_PROTEIN_GLYCOSYLATION	go_bp	0	4	11	100	2920	1.000000e+00	1.000000e+00	
GOBP_REGULATION_OF_PROTEIN_K48_LINKED_UBIQUITINATION	go_bp	0	3	6	100	2920	1.000000e+00	1.000000e+00	
GOBP_REGULATION_OF_PROTEIN_KINASE_C_SIGNALING	go_bp	0	8	18	100	2920	1.000000e+00	1.000000e+00	
GOBP_REGULATION_OF_PROTEIN_LOCALIZATION_TO_CELL_SURFACE	go_bp	0	12	42	100	2920	1.000000e+00	1.000000e+00	
GOBP_REGULATION_OF_PROTEIN_NEDDYLATION	go_bp	0	3	19	100	2920	1.000000e+00	1.000000e+00	
GOBP_REGULATION_OF_PROTEIN_POLYUBIQUITINATION	go_bp	0	4	28	100	2920	1.000000e+00	1.000000e+00	
GOBP_REGULATION_OF_PROTEIN_SUMOYLATION	go_bp	0	3	24	100	2920	1.000000e+00	1.000000e+00	
GOBP_REGULATION_OF_PROTEIN_TARGETING	go_bp	0	17	79	100	2920	1.000000e+00	1.000000e+00	
GOBP_REGULATION_OF_PROTEIN_TARGETING_TO_MEMBRANE	go_bp	0	10	34	100	2920	1.000000e+00	1.000000e+00	
GOBP_REGULATION_OF_PROTON_TRANSPORT	go_bp	0	4	17	100	2920	1.000000e+00	1.000000e+00	
GOBP_REGULATION_OF_REACTIVE_OXYGEN_SPECIES_BIOSYNTHETIC_PROCESS	go_bp	0	8	45	100	2920	1.000000e+00	1.000000e+00	
GOBP_REGULATION_OF_RECEPTOR_BINDING	go_bp	0	9	16	100	2920	1.000000e+00	1.000000e+00	
GOBP_REGULATION_OF_RELAXATION_OF_CARDIAC_MUSCLE	go_bp	0	3	6	100	2920	1.000000e+00	1.000000e+00	
GOBP_REGULATION_OF_RELAXATION_OF_MUSCLE	go_bp	0	3	14	100	2920	1.000000e+00	1.000000e+00	
GOBP_REGULATION_OF_RELEASE_OF_CYTOCHROME_C_FROM_MITOCHONDRIA	go_bp	0	15	44	100	2920	1.000000e+00	1.000000e+00	
GOBP_REGULATION_OF_RENAL_SODIUM_EXCRETION	go_bp	0	4	8	100	2920	1.000000e+00	1.000000e+00	
GOBP_REGULATION_OF_RENAL_SYSTEM_PROCESS	go_bp	0	9	22	100	2920	1.000000e+00	1.000000e+00	
GOBP_REGULATION_OF_RESPIRATORY_BURST_INVOLVED_IN_INFLAMMATORY_RESPONSE	go_bp	0	3	8	100	2920	1.000000e+00	1.000000e+00	
GOBP_REGULATION_OF_RESPONSE_TO_NUTRIENT_LEVELS	go_bp	0	11	30	100	2920	1.000000e+00	1.000000e+00	
GOBP_REGULATION_OF_RESPONSE_TO_OSMOTIC_STRESS	go_bp	0	3	16	100	2920	1.000000e+00	1.000000e+00	
GOBP_REGULATION_OF_RESPONSE_TO_OXIDATIVE_STRESS	go_bp	0	4	36	100	2920	1.000000e+00	1.000000e+00	
GOBP_REGULATION_OF_RESPONSE_TO_TUMOR_CELL	go_bp	0	12	25	100	2920	1.000000e+00	1.000000e+00	
GOBP_REGULATION_OF_RESPONSE_TO_TYPE_II_INTERFERON	go_bp	0	3	14	100	2920	1.000000e+00	1.000000e+00	
GOBP_REGULATION_OF_RETROGRADE_PROTEIN_TRANSPORT_ER_TO_CYTOSOL	go_bp	0	3	13	100	2920	1.000000e+00	1.000000e+00	
GOBP_REGULATION_OF_RIG_I_SIGNALING_PATHWAY	go_bp	0	3	20	100	2920	1.000000e+00	1.000000e+00	
GOBP_REGULATION_OF_RUFFLE_ASSEMBLY	go_bp	0	4	32	100	2920	1.000000e+00	1.000000e+00	
GOBP_REGULATION_OF_SECONDARY_METABOLIC_PROCESS	go_bp	0	3	16	100	2920	1.000000e+00	1.000000e+00	
GOBP_REGULATION_OF_SENSORY_PERCEPTION	go_bp	0	5	18	100	2920	1.000000e+00	1.000000e+00	
GOBP_REGULATION_OF_SEQUESTERING_OF_TRIGLYCERIDE	go_bp	0	3	15	100	2920	1.000000e+00	1.000000e+00	
GOBP_REGULATION_OF_SERINE_TYPE_PEPTIDASE_ACTIVITY	go_bp	0	3	8	100	2920	1.000000e+00	1.000000e+00	
GOBP_REGULATION_OF_SEROTONIN_SECRETION	go_bp	0	4	7	100	2920	1.000000e+00	1.000000e+00	
GOBP_REGULATION_OF_SHORT_TERM_NEURONAL_SYNAPTIC_PLASTICITY	go_bp	0	3	16	100	2920	1.000000e+00	1.000000e+00	
GOBP_REGULATION_OF_SISTER_CHROMATID_COHESION	go_bp	0	3	17	100	2920	1.000000e+00	1.000000e+00	
GOBP_REGULATION_OF_SKELETAL_MUSCLE_CELL_PROLIFERATION	go_bp	0	4	16	100	2920	1.000000e+00	1.000000e+00	
GOBP_REGULATION_OF_SKELETAL_MUSCLE_SATELLITE_CELL_PROLIFERATION	go_bp	0	3	12	100	2920	1.000000e+00	1.000000e+00	
GOBP_REGULATION_OF_SMOOTH_MUSCLE_CELL_CHEMOTAXIS	go_bp	0	3	7	100	2920	1.000000e+00	1.000000e+00	
GOBP_REGULATION_OF_SMOOTH_MUSCLE_CONTRACTION	go_bp	0	12	61	100	2920	1.000000e+00	1.000000e+00	
GOBP_REGULATION_OF_SNARE_COMPLEX_ASSEMBLY	go_bp	0	3	14	100	2920	1.000000e+00	1.000000e+00	
GOBP_REGULATION_OF_SODIUM_DEPENDENT_PHOSPHATE_TRANSPORT	go_bp	0	3	5	100	2920	1.000000e+00	1.000000e+00	
GOBP_REGULATION_OF_SODIUM_ION_TRANSMEMBRANE_TRANSPORT	go_bp	0	18	59	100	2920	1.000000e+00	1.000000e+00	
GOBP_REGULATION_OF_SODIUM_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	go_bp	0	13	49	100	2920	1.000000e+00	1.000000e+00	
GOBP_REGULATION_OF_SODIUM_ION_TRANSPORT	go_bp	0	23	85	100	2920	1.000000e+00	1.000000e+00	
GOBP_REGULATION_OF_SPINDLE_ASSEMBLY	go_bp	0	8	33	100	2920	1.000000e+00	1.000000e+00	
GOBP_REGULATION_OF_SPINDLE_CHECKPOINT	go_bp	0	3	23	100	2920	1.000000e+00	1.000000e+00	
GOBP_REGULATION_OF_SPONTANEOUS_SYNAPTIC_TRANSMISSION	go_bp	0	5	6	100	2920	1.000000e+00	1.000000e+00	
GOBP_REGULATION_OF_SPROUTING_ANGIOGENESIS	go_bp	0	16	67	100	2920	1.000000e+00	1.000000e+00	
GOBP_REGULATION_OF_STEM_CELL_POPULATION_MAINTENANCE	go_bp	0	10	74	100	2920	1.000000e+00	1.000000e+00	
GOBP_REGULATION_OF_STEROL_TRANSPORT	go_bp	0	22	77	100	2920	1.000000e+00	1.000000e+00	
GOBP_REGULATION_OF_STORE_OPERATED_CALCIUM_ENTRY	go_bp	0	3	16	100	2920	1.000000e+00	1.000000e+00	
GOBP_REGULATION_OF_STRIATED_MUSCLE_CELL_DIFFERENTIATION	go_bp	0	16	98	100	2920	1.000000e+00	1.000000e+00	
GOBP_REGULATION_OF_STRIATED_MUSCLE_CONTRACTION	go_bp	0	19	100	100	2920	1.000000e+00	1.000000e+00	
GOBP_REGULATION_OF_SUPEROXIDE_ANION_GENERATION	go_bp	0	11	20	100	2920	1.000000e+00	1.000000e+00	
GOBP_REGULATION_OF_SUPEROXIDE_METABOLIC_PROCESS	go_bp	0	13	29	100	2920	1.000000e+00	1.000000e+00	
GOBP_REGULATION_OF_SYNAPSE_MATURATION	go_bp	0	4	21	100	2920	1.000000e+00	1.000000e+00	
GOBP_REGULATION_OF_SYNAPSE_PRUNING	go_bp	0	4	6	100	2920	1.000000e+00	1.000000e+00	
GOBP_REGULATION_OF_SYNAPTIC_TRANSMISSION_GLUTAMATERGIC	go_bp	0	15	77	100	2920	1.000000e+00	1.000000e+00	
GOBP_REGULATION_OF_SYNAPTIC_VESICLE_CLUSTERING	go_bp	0	5	6	100	2920	1.000000e+00	1.000000e+00	
GOBP_REGULATION_OF_SYNAPTIC_VESICLE_ENDOCYTOSIS	go_bp	0	3	19	100	2920	1.000000e+00	1.000000e+00	
GOBP_REGULATION_OF_SYNAPTIC_VESICLE_MEMBRANE_ORGANIZATION	go_bp	0	5	12	100	2920	1.000000e+00	1.000000e+00	
GOBP_REGULATION_OF_SYNAPTIC_VESICLE_PRIMING	go_bp	0	3	8	100	2920	1.000000e+00	1.000000e+00	
GOBP_REGULATION_OF_SYSTEMIC_ARTERIAL_BLOOD_PRESSURE_BY_CIRCULATORY_RENIN_ANGIOTENSIN	go_bp	0	9	18	100	2920	1.000000e+00	1.000000e+00	
GOBP_REGULATION_OF_SYSTEMIC_ARTERIAL_BLOOD_PRESSURE_BY_ENDOTHELIN	go_bp	0	3	6	100	2920	1.000000e+00	1.000000e+00	
GOBP_REGULATION_OF_SYSTEMIC_ARTERIAL_BLOOD_PRESSURE_BY_HORMONE	go_bp	0	14	38	100	2920	1.000000e+00	1.000000e+00	
GOBP_REGULATION_OF_SYSTEMIC_ARTERIAL_BLOOD_PRESSURE_BY_RENIN_ANGIOTENSIN	go_bp	0	11	24	100	2920	1.000000e+00	1.000000e+00	
GOBP_REGULATION_OF_SYSTEMIC_ARTERIAL_BLOOD_PRESSURE_MEDIATED_BY_A_CHEMICAL_SIGNAL	go_bp	0	15	45	100	2920	1.000000e+00	1.000000e+00	
GOBP_REGULATION_OF_TELOMERE_CAPPING	go_bp	0	4	26	100	2920	1.000000e+00	1.000000e+00	
GOBP_REGULATION_OF_TELOMERE_MAINTENANCE_IN_RESPONSE_TO_DNA_DAMAGE	go_bp	0	3	19	100	2920	1.000000e+00	1.000000e+00	
GOBP_REGULATION_OF_TESTOSTERONE_BIOSYNTHETIC_PROCESS	go_bp	0	3	7	100	2920	1.000000e+00	1.000000e+00	
GOBP_REGULATION_OF_THE_FORCE_OF_HEART_CONTRACTION	go_bp	0	8	26	100	2920	1.000000e+00	1.000000e+00	
GOBP_REGULATION_OF_TOLERANCE_INDUCTION	go_bp	0	9	19	100	2920	1.000000e+00	1.000000e+00	
GOBP_REGULATION_OF_TOLL_LIKE_RECEPTOR_2_SIGNALING_PATHWAY	go_bp	0	3	12	100	2920	1.000000e+00	1.000000e+00	
GOBP_REGULATION_OF_TOLL_LIKE_RECEPTOR_4_SIGNALING_PATHWAY	go_bp	0	9	37	100	2920	1.000000e+00	1.000000e+00	
GOBP_REGULATION_OF_TOLL_LIKE_RECEPTOR_9_SIGNALING_PATHWAY	go_bp	0	4	12	100	2920	1.000000e+00	1.000000e+00	
GOBP_REGULATION_OF_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY	go_bp	0	8	36	100	2920	1.000000e+00	1.000000e+00	
GOBP_REGULATION_OF_TOOTH_MINERALIZATION	go_bp	0	4	13	100	2920	1.000000e+00	1.000000e+00	
GOBP_REGULATION_OF_TRANSCRIPTION_BY_RNA_POLYMERASE_I	go_bp	0	5	47	100	2920	1.000000e+00	1.000000e+00	
GOBP_REGULATION_OF_TRANSCRIPTION_REGULATORY_REGION_DNA_BINDING	go_bp	0	4	34	100	2920	1.000000e+00	1.000000e+00	
GOBP_REGULATION_OF_TRANSLATION_AT_SYNAPSE	go_bp	0	3	9	100	2920	1.000000e+00	1.000000e+00	
GOBP_REGULATION_OF_TRIGLYCERIDE_BIOSYNTHETIC_PROCESS	go_bp	0	4	23	100	2920	1.000000e+00	1.000000e+00	
GOBP_REGULATION_OF_TRIGLYCERIDE_METABOLIC_PROCESS	go_bp	0	8	46	100	2920	1.000000e+00	1.000000e+00	
GOBP_REGULATION_OF_TUMOR_NECROSIS_FACTOR_MEDIATED_SIGNALING_PATHWAY	go_bp	0	16	69	100	2920	1.000000e+00	1.000000e+00	
GOBP_REGULATION_OF_TYPE_2_IMMUNE_RESPONSE	go_bp	0	15	34	100	2920	1.000000e+00	1.000000e+00	
GOBP_REGULATION_OF_TYPE_I_INTERFERON_MEDIATED_SIGNALING_PATHWAY	go_bp	0	10	45	100	2920	1.000000e+00	1.000000e+00	
GOBP_REGULATION_OF_T_CELL_ACTIVATION_VIA_T_CELL_RECEPTOR_CONTACT_WITH_ANTIGEN_BOUND_TO_MHC_MOLECULE_ON_ANTIGEN_PRESENTING_CELL	go_bp	0	4	6	100	2920	1.000000e+00	1.000000e+00	
GOBP_REGULATION_OF_T_CELL_APOPTOTIC_PROCESS	go_bp	0	22	40	100	2920	1.000000e+00	1.000000e+00	
GOBP_REGULATION_OF_T_CELL_COSTIMULATION	go_bp	0	3	5	100	2920	1.000000e+00	1.000000e+00	
GOBP_REGULATION_OF_T_CELL_DIFFERENTIATION_IN_THYMUS	go_bp	0	11	27	100	2920	1.000000e+00	1.000000e+00	
GOBP_REGULATION_OF_T_CELL_MEDIATED_CYTOTOXICITY	go_bp	0	21	51	100	2920	1.000000e+00	1.000000e+00	
GOBP_REGULATION_OF_T_CELL_RECEPTOR_SIGNALING_PATHWAY	go_bp	0	19	49	100	2920	1.000000e+00	1.000000e+00	
GOBP_REGULATION_OF_T_HELPER_17_CELL_LINEAGE_COMMITMENT	go_bp	0	4	10	100	2920	1.000000e+00	1.000000e+00	
GOBP_REGULATION_OF_T_HELPER_17_TYPE_IMMUNE_RESPONSE	go_bp	0	9	34	100	2920	1.000000e+00	1.000000e+00	
GOBP_REGULATION_OF_T_HELPER_1_CELL_DIFFERENTIATION	go_bp	0	4	11	100	2920	1.000000e+00	1.000000e+00	
GOBP_REGULATION_OF_T_HELPER_2_CELL_DIFFERENTIATION	go_bp	0	4	12	100	2920	1.000000e+00	1.000000e+00	
GOBP_REGULATION_OF_T_HELPER_CELL_DIFFERENTIATION	go_bp	0	14	45	100	2920	1.000000e+00	1.000000e+00	
GOBP_REGULATION_OF_UNSATURATED_FATTY_ACID_BIOSYNTHETIC_PROCESS	go_bp	0	5	14	100	2920	1.000000e+00	1.000000e+00	
GOBP_REGULATION_OF_URINE_VOLUME	go_bp	0	10	22	100	2920	1.000000e+00	1.000000e+00	
GOBP_REGULATION_OF_VACUOLE_ORGANIZATION	go_bp	0	11	60	100	2920	1.000000e+00	1.000000e+00	
GOBP_REGULATION_OF_VASCULAR_ENDOTHELIAL_GROWTH_FACTOR_RECEPTOR_SIGNALING_PATHWAY	go_bp	0	14	35	100	2920	1.000000e+00	1.000000e+00	
GOBP_REGULATION_OF_VASCULAR_WOUND_HEALING	go_bp	0	5	15	100	2920	1.000000e+00	1.000000e+00	
GOBP_REGULATION_OF_VENTRICULAR_CARDIAC_MUSCLE_CELL_ACTION_POTENTIAL	go_bp	0	3	12	100	2920	1.000000e+00	1.000000e+00	
GOBP_REGULATION_OF_VENTRICULAR_CARDIAC_MUSCLE_CELL_MEMBRANE_REPOLARIZATION	go_bp	0	4	25	100	2920	1.000000e+00	1.000000e+00	
GOBP_REGULATION_OF_VESICLE_SIZE	go_bp	0	4	20	100	2920	1.000000e+00	1.000000e+00	
GOBP_REGULATION_OF_VIRAL_TRANSCRIPTION	go_bp	0	3	19	100	2920	1.000000e+00	1.000000e+00	
GOBP_REGULATION_OF_VITAMIN_D_BIOSYNTHETIC_PROCESS	go_bp	0	3	7	100	2920	1.000000e+00	1.000000e+00	
GOBP_REGULATION_OF_VITAMIN_METABOLIC_PROCESS	go_bp	0	3	12	100	2920	1.000000e+00	1.000000e+00	
GOBP_REGULATION_OF_VOLTAGE_GATED_SODIUM_CHANNEL_ACTIVITY	go_bp	0	3	10	100	2920	1.000000e+00	1.000000e+00	
GOBP_REGULATION_OF_WOUND_HEALING_SPREADING_OF_EPIDERMAL_CELLS	go_bp	0	3	11	100	2920	1.000000e+00	1.000000e+00	
GOBP_REGULATORY_T_CELL_DIFFERENTIATION	go_bp	0	16	41	100	2920	1.000000e+00	1.000000e+00	
GOBP_RELAXATION_OF_MUSCLE	go_bp	0	8	34	100	2920	1.000000e+00	1.000000e+00	
GOBP_RELEASE_OF_CYTOCHROME_C_FROM_MITOCHONDRIA	go_bp	0	19	56	100	2920	1.000000e+00	1.000000e+00	
GOBP_RELEASE_OF_SEQUESTERED_CALCIUM_ION_INTO_CYTOSOL_BY_ENDOPLASMIC_RETICULUM	go_bp	0	11	39	100	2920	1.000000e+00	1.000000e+00	
GOBP_RENAL_ABSORPTION	go_bp	0	11	36	100	2920	1.000000e+00	1.000000e+00	
GOBP_RENAL_ALBUMIN_ABSORPTION	go_bp	0	5	7	100	2920	1.000000e+00	1.000000e+00	
GOBP_RENAL_FILTRATION	go_bp	0	12	32	100	2920	1.000000e+00	1.000000e+00	
GOBP_RENAL_PROTEIN_ABSORPTION	go_bp	0	8	10	100	2920	1.000000e+00	1.000000e+00	
GOBP_RENAL_RESPONSE_TO_BLOOD_FLOW_INVOLVED_IN_CIRCULATORY_RENIN_ANGIOTENSIN_REGULATION_OF_SYSTEMIC_ARTERIAL_BLOOD_PRESSURE	go_bp	0	3	7	100	2920	1.000000e+00	1.000000e+00	
GOBP_RENAL_SODIUM_ION_ABSORPTION	go_bp	0	3	13	100	2920	1.000000e+00	1.000000e+00	
GOBP_RENAL_SODIUM_ION_TRANSPORT	go_bp	0	4	16	100	2920	1.000000e+00	1.000000e+00	
GOBP_RENAL_SYSTEM_PROCESS_INVOLVED_IN_REGULATION_OF_BLOOD_VOLUME	go_bp	0	3	14	100	2920	1.000000e+00	1.000000e+00	
GOBP_RENAL_SYSTEM_PROCESS_INVOLVED_IN_REGULATION_OF_SYSTEMIC_ARTERIAL_BLOOD_PRESSURE	go_bp	0	8	25	100	2920	1.000000e+00	1.000000e+00	
GOBP_RENAL_TUBULAR_SECRETION	go_bp	0	8	20	100	2920	1.000000e+00	1.000000e+00	
GOBP_RENAL_VESICLE_DEVELOPMENT	go_bp	0	3	18	100	2920	1.000000e+00	1.000000e+00	
GOBP_REPLACEMENT_OSSIFICATION	go_bp	0	10	32	100	2920	1.000000e+00	1.000000e+00	
GOBP_REPRODUCTIVE_BEHAVIOR	go_bp	0	10	45	100	2920	1.000000e+00	1.000000e+00	
GOBP_RESCUE_OF_STALLED_RIBOSOME	go_bp	0	4	33	100	2920	1.000000e+00	1.000000e+00	
GOBP_RESPIRATORY_BURST	go_bp	0	13	40	100	2920	1.000000e+00	1.000000e+00	
GOBP_RESPIRATORY_BURST_INVOLVED_IN_INFLAMMATORY_RESPONSE	go_bp	0	4	10	100	2920	1.000000e+00	1.000000e+00	
GOBP_RESPONSE_TO_ALKALOID	go_bp	0	20	100	100	2920	1.000000e+00	1.000000e+00	
GOBP_RESPONSE_TO_AMINE	go_bp	0	15	52	100	2920	1.000000e+00	1.000000e+00	
GOBP_RESPONSE_TO_AMPHETAMINE	go_bp	0	9	36	100	2920	1.000000e+00	1.000000e+00	
GOBP_RESPONSE_TO_AMYLOID_BETA	go_bp	0	21	57	100	2920	1.000000e+00	1.000000e+00	
GOBP_RESPONSE_TO_ARSENIC_CONTAINING_SUBSTANCE	go_bp	0	9	31	100	2920	1.000000e+00	1.000000e+00	
GOBP_RESPONSE_TO_ATP	go_bp	0	5	33	100	2920	1.000000e+00	1.000000e+00	
GOBP_RESPONSE_TO_BACTERIAL_LIPOPROTEIN	go_bp	0	5	11	100	2920	1.000000e+00	1.000000e+00	
GOBP_RESPONSE_TO_CADMIUM_ION	go_bp	0	16	61	100	2920	1.000000e+00	1.000000e+00	
GOBP_RESPONSE_TO_COBALT_ION	go_bp	0	5	10	100	2920	1.000000e+00	1.000000e+00	
GOBP_RESPONSE_TO_COCAINE	go_bp	0	11	56	100	2920	1.000000e+00	1.000000e+00	
